data_somministrazione,fornitore,area,fascia_anagrafica,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,pregressa_infezione,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2021-06-19,Pfizer/BioNTech,FVG,12-19,134,99,191,42,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Pfizer/BioNTech,FVG,20-29,373,265,325,313,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Pfizer/BioNTech,FVG,30-39,330,307,317,320,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Pfizer/BioNTech,FVG,40-49,352,387,128,611,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Pfizer/BioNTech,FVG,50-59,1388,1175,75,2488,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Pfizer/BioNTech,FVG,60-69,209,209,14,404,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Pfizer/BioNTech,FVG,70-79,51,78,8,121,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Pfizer/BioNTech,FVG,80-89,23,46,9,60,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Pfizer/BioNTech,FVG,90+,5,14,1,18,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Vaxzevria (AstraZeneca),FVG,20-29,4,0,0,4,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Vaxzevria (AstraZeneca),FVG,30-39,4,1,0,5,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Vaxzevria (AstraZeneca),FVG,40-49,8,9,0,17,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Vaxzevria (AstraZeneca),FVG,50-59,6,6,0,12,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Vaxzevria (AstraZeneca),FVG,60-69,148,65,1,212,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Vaxzevria (AstraZeneca),FVG,70-79,457,502,0,959,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-19,Vaxzevria (AstraZeneca),FVG,80-89,1,2,0,3,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Moderna,FVG,20-29,2,1,2,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Moderna,FVG,30-39,2,3,0,5,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Moderna,FVG,40-49,8,7,1,14,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Moderna,FVG,50-59,139,116,0,255,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Moderna,FVG,60-69,149,176,0,325,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Moderna,FVG,70-79,22,31,0,53,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Moderna,FVG,80-89,1,0,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Pfizer/BioNTech,FVG,12-19,104,97,172,29,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Pfizer/BioNTech,FVG,20-29,315,279,350,244,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Pfizer/BioNTech,FVG,30-39,313,282,382,213,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Pfizer/BioNTech,FVG,40-49,367,380,327,419,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Pfizer/BioNTech,FVG,50-59,1027,998,170,1854,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Pfizer/BioNTech,FVG,60-69,216,227,123,320,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Pfizer/BioNTech,FVG,70-79,141,134,29,246,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Pfizer/BioNTech,FVG,80-89,33,56,7,80,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Pfizer/BioNTech,FVG,90+,2,10,2,10,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Vaxzevria (AstraZeneca),FVG,20-29,0,4,0,4,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Vaxzevria (AstraZeneca),FVG,30-39,1,2,0,3,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Vaxzevria (AstraZeneca),FVG,40-49,5,6,0,11,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Vaxzevria (AstraZeneca),FVG,50-59,7,11,0,18,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Vaxzevria (AstraZeneca),FVG,60-69,113,133,0,246,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Vaxzevria (AstraZeneca),FVG,70-79,253,329,1,581,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-20,Vaxzevria (AstraZeneca),FVG,80-89,1,0,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Moderna,FVG,12-19,2,2,0,4,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Moderna,FVG,20-29,4,6,1,9,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Moderna,FVG,30-39,11,16,1,26,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Moderna,FVG,40-49,23,33,0,56,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Moderna,FVG,50-59,321,219,2,538,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Moderna,FVG,60-69,31,27,0,58,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Moderna,FVG,70-79,4,4,0,8,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Moderna,FVG,80-89,2,5,0,7,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Moderna,FVG,90+,3,5,0,8,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Pfizer/BioNTech,FVG,12-19,166,164,306,24,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Pfizer/BioNTech,FVG,20-29,388,343,508,223,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Pfizer/BioNTech,FVG,30-39,434,401,541,294,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Pfizer/BioNTech,FVG,40-49,384,379,159,604,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Pfizer/BioNTech,FVG,50-59,950,984,127,1807,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Pfizer/BioNTech,FVG,60-69,931,1047,101,1877,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Pfizer/BioNTech,FVG,70-79,333,434,58,709,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Pfizer/BioNTech,FVG,80-89,47,66,22,90,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Pfizer/BioNTech,FVG,90+,6,27,9,22,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Vaxzevria (AstraZeneca),FVG,20-29,1,1,0,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Vaxzevria (AstraZeneca),FVG,30-39,0,3,0,3,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Vaxzevria (AstraZeneca),FVG,40-49,6,11,1,16,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Vaxzevria (AstraZeneca),FVG,50-59,6,10,0,16,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Vaxzevria (AstraZeneca),FVG,60-69,33,49,0,82,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Vaxzevria (AstraZeneca),FVG,70-79,340,407,2,745,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-21,Vaxzevria (AstraZeneca),FVG,80-89,0,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Moderna,FVG,12-19,2,2,1,2,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Moderna,FVG,20-29,30,22,3,49,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Moderna,FVG,30-39,29,22,2,49,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Moderna,FVG,40-49,85,85,1,168,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Moderna,FVG,50-59,330,261,1,589,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Moderna,FVG,60-69,54,34,2,86,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Moderna,FVG,70-79,17,30,3,44,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Moderna,FVG,80-89,13,23,0,35,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Moderna,FVG,90+,5,17,1,21,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Pfizer/BioNTech,FVG,12-19,166,166,311,21,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Pfizer/BioNTech,FVG,20-29,490,393,709,174,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Pfizer/BioNTech,FVG,30-39,438,358,588,207,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Pfizer/BioNTech,FVG,40-49,365,349,281,432,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Pfizer/BioNTech,FVG,50-59,2260,1978,166,4070,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Pfizer/BioNTech,FVG,60-69,1089,1148,155,2082,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Pfizer/BioNTech,FVG,70-79,357,434,67,724,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Pfizer/BioNTech,FVG,80-89,44,71,31,84,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Pfizer/BioNTech,FVG,90+,4,31,11,23,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Vaxzevria (AstraZeneca),FVG,20-29,3,1,0,4,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Vaxzevria (AstraZeneca),FVG,30-39,11,4,0,15,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Vaxzevria (AstraZeneca),FVG,40-49,11,0,0,11,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Vaxzevria (AstraZeneca),FVG,50-59,5,0,0,5,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Vaxzevria (AstraZeneca),FVG,60-69,7,8,1,14,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Vaxzevria (AstraZeneca),FVG,70-79,70,94,1,163,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-22,Vaxzevria (AstraZeneca),FVG,80-89,1,0,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Moderna,FVG,12-19,5,2,3,4,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Moderna,FVG,20-29,12,9,5,16,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Moderna,FVG,30-39,15,13,3,25,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Moderna,FVG,40-49,65,80,2,143,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Moderna,FVG,50-59,232,195,7,420,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Moderna,FVG,60-69,47,46,7,86,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Moderna,FVG,70-79,18,26,9,35,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Moderna,FVG,80-89,9,15,3,21,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Moderna,FVG,90+,4,25,6,23,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Pfizer/BioNTech,FVG,12-19,141,134,241,33,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Pfizer/BioNTech,FVG,20-29,427,442,563,304,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Pfizer/BioNTech,FVG,30-39,448,456,517,387,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Pfizer/BioNTech,FVG,40-49,476,569,253,792,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Pfizer/BioNTech,FVG,50-59,1747,1649,178,3218,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Pfizer/BioNTech,FVG,60-69,864,932,132,1663,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Pfizer/BioNTech,FVG,70-79,353,421,70,704,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Pfizer/BioNTech,FVG,80-89,35,69,17,87,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Pfizer/BioNTech,FVG,90+,4,22,5,21,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Vaxzevria (AstraZeneca),FVG,20-29,3,1,0,4,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Vaxzevria (AstraZeneca),FVG,30-39,12,2,0,14,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Vaxzevria (AstraZeneca),FVG,40-49,21,8,0,29,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Vaxzevria (AstraZeneca),FVG,50-59,14,17,0,31,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Vaxzevria (AstraZeneca),FVG,60-69,60,81,2,139,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Vaxzevria (AstraZeneca),FVG,70-79,763,953,0,1716,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-23,Vaxzevria (AstraZeneca),FVG,80-89,0,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Moderna,FVG,12-19,5,5,2,8,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Moderna,FVG,20-29,24,27,9,42,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Moderna,FVG,30-39,25,19,4,40,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Moderna,FVG,40-49,207,193,6,394,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Moderna,FVG,50-59,161,180,4,337,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Moderna,FVG,60-69,56,58,7,107,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Moderna,FVG,70-79,25,41,4,62,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Moderna,FVG,80-89,12,24,2,34,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Moderna,FVG,90+,3,20,0,23,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Pfizer/BioNTech,FVG,12-19,132,132,221,43,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Pfizer/BioNTech,FVG,20-29,464,389,611,241,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Pfizer/BioNTech,FVG,30-39,419,357,546,230,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Pfizer/BioNTech,FVG,40-49,496,475,160,811,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Pfizer/BioNTech,FVG,50-59,1973,1566,107,3431,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Pfizer/BioNTech,FVG,60-69,685,674,129,1228,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Pfizer/BioNTech,FVG,70-79,171,269,83,352,5,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Pfizer/BioNTech,FVG,80-89,26,65,21,69,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Pfizer/BioNTech,FVG,90+,11,27,10,28,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Vaxzevria (AstraZeneca),FVG,20-29,0,2,0,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Vaxzevria (AstraZeneca),FVG,30-39,14,2,0,16,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Vaxzevria (AstraZeneca),FVG,40-49,14,3,0,17,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Vaxzevria (AstraZeneca),FVG,50-59,8,6,0,14,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Vaxzevria (AstraZeneca),FVG,60-69,30,49,2,77,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-24,Vaxzevria (AstraZeneca),FVG,70-79,648,815,1,1462,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Moderna,FVG,12-19,0,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Moderna,FVG,20-29,10,8,1,17,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Moderna,FVG,30-39,7,6,1,12,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Moderna,FVG,40-49,210,158,1,367,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Moderna,FVG,50-59,219,156,2,373,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Moderna,FVG,60-69,25,29,7,47,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Moderna,FVG,70-79,9,6,2,13,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Moderna,FVG,80-89,8,18,1,25,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Moderna,FVG,90+,3,12,3,12,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Pfizer/BioNTech,FVG,12-19,205,230,390,43,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Pfizer/BioNTech,FVG,20-29,462,364,651,172,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Pfizer/BioNTech,FVG,30-39,400,382,573,208,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Pfizer/BioNTech,FVG,40-49,453,402,259,595,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Pfizer/BioNTech,FVG,50-59,1423,1287,188,2522,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Pfizer/BioNTech,FVG,60-69,725,789,63,1451,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Pfizer/BioNTech,FVG,70-79,411,502,25,888,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Pfizer/BioNTech,FVG,80-89,36,43,18,61,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Pfizer/BioNTech,FVG,90+,4,24,5,23,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Vaxzevria (AstraZeneca),FVG,20-29,6,1,0,7,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Vaxzevria (AstraZeneca),FVG,30-39,12,1,0,13,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Vaxzevria (AstraZeneca),FVG,40-49,8,5,0,13,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Vaxzevria (AstraZeneca),FVG,50-59,4,6,0,10,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Vaxzevria (AstraZeneca),FVG,60-69,19,23,2,40,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Vaxzevria (AstraZeneca),FVG,70-79,732,872,0,1604,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-25,Vaxzevria (AstraZeneca),FVG,80-89,5,1,0,6,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Moderna,FVG,12-19,5,18,0,23,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Moderna,FVG,20-29,38,62,1,99,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Moderna,FVG,30-39,47,68,4,111,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Moderna,FVG,40-49,342,362,4,700,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Moderna,FVG,50-59,1072,906,1,1977,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Moderna,FVG,60-69,99,92,2,188,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Moderna,FVG,70-79,19,42,4,57,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Moderna,FVG,80-89,18,23,1,40,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Moderna,FVG,90+,2,4,0,6,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Pfizer/BioNTech,FVG,12-19,562,594,1137,18,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Pfizer/BioNTech,FVG,20-29,583,453,984,52,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Pfizer/BioNTech,FVG,30-39,566,433,938,61,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Pfizer/BioNTech,FVG,40-49,304,237,390,151,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Pfizer/BioNTech,FVG,50-59,703,677,304,1076,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Pfizer/BioNTech,FVG,60-69,143,153,69,227,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Pfizer/BioNTech,FVG,70-79,57,93,30,120,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Pfizer/BioNTech,FVG,80-89,14,34,16,32,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Pfizer/BioNTech,FVG,90+,5,13,7,11,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Vaxzevria (AstraZeneca),FVG,20-29,2,0,0,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Vaxzevria (AstraZeneca),FVG,40-49,1,2,0,3,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Vaxzevria (AstraZeneca),FVG,50-59,3,3,0,6,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Vaxzevria (AstraZeneca),FVG,60-69,111,168,1,278,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Vaxzevria (AstraZeneca),FVG,70-79,401,500,1,900,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-26,Vaxzevria (AstraZeneca),FVG,80-89,2,2,0,4,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Moderna,FVG,12-19,3,5,2,6,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Moderna,FVG,20-29,21,35,5,51,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Moderna,FVG,30-39,22,28,1,49,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Moderna,FVG,40-49,77,75,0,152,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Moderna,FVG,50-59,592,514,0,1106,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Moderna,FVG,60-69,152,190,0,342,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Moderna,FVG,70-79,31,49,0,80,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Moderna,FVG,80-89,1,6,0,7,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Pfizer/BioNTech,FVG,12-19,198,215,406,7,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Pfizer/BioNTech,FVG,20-29,646,609,1210,45,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Pfizer/BioNTech,FVG,30-39,560,476,989,46,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Pfizer/BioNTech,FVG,40-49,244,247,402,88,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Pfizer/BioNTech,FVG,50-59,463,440,322,581,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Pfizer/BioNTech,FVG,60-69,348,362,122,588,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Pfizer/BioNTech,FVG,70-79,115,156,42,229,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Pfizer/BioNTech,FVG,80-89,12,15,15,12,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Pfizer/BioNTech,FVG,90+,2,4,3,3,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Vaxzevria (AstraZeneca),FVG,40-49,1,1,0,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Vaxzevria (AstraZeneca),FVG,50-59,4,1,0,5,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Vaxzevria (AstraZeneca),FVG,60-69,13,19,1,31,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-27,Vaxzevria (AstraZeneca),FVG,70-79,154,225,0,379,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-28,Moderna,FVG,12-19,2,0,0,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-28,Moderna,FVG,20-29,12,13,2,23,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-28,Moderna,FVG,30-39,14,13,1,26,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-28,Moderna,FVG,40-49,113,96,0,209,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-28,Moderna,FVG,50-59,186,155,2,339,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-28,Moderna,FVG,60-69,32,30,3,58,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-28,Moderna,FVG,70-79,12,22,1,33,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-28,Moderna,FVG,80-89,13,22,1,34,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-28,Moderna,FVG,90+,5,12,1,15,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-28,Pfizer/BioNTech,FVG,12-19,153,201,251,102,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-28,Pfizer/BioNTech,FVG,20-29,452,336,544,243,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-28,Pfizer/BioNTech,FVG,30-39,440,396,544,289,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-28,Pfizer/BioNTech,FVG,40-49,474,486,209,749,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-28,Pfizer/BioNTech,FVG,50-59,1307,1195,130,2372,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-28,Pfizer/BioNTech,FVG,60-69,1017,1049,208,1857,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-28,Pfizer/BioNTech,FVG,70-79,333,444,102,674,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-28,Pfizer/BioNTech,FVG,80-89,33,44,17,60,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-28,Pfizer/BioNTech,FVG,90+,9,18,7,20,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-28,Vaxzevria (AstraZeneca),FVG,20-29,2,0,0,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-06-28,Vaxzevria (AstraZeneca),FVG,30-39,5,0,0,5,0,ITH,ITH4,6,Friuli-Venezia Giulia
